,index,@context,@type,bodyType,brand,color,driveWheelConfiguration,image,manufacturer,mileageFromOdometer,model,name,offers,productionDate,url,vehicleEngine,vehicleIdentificationNumber,vehicleInteriorColor,vehicleTransmission,mileage,price,price_over_mileage
359,359,http://schema.org/,Car,['Sport Utility'],Lexus,Blue,4 wheel drive - rear,https://images.autotrader.com/hn/c/0da17847e64a4864872a8e1b9bdd076f.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '25,400'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 75500, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501120878,8-Cylinder,JTJHY7AX1H4237968,Black,Automatic,25400.0,75500,2.97244094488189
360,360,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '13,169'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 75492, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496146973,8-Cylinder,JTJHY7AX0G4197557,Parchment,Automatic,13169.0,75492,5.73255372465639
361,361,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/77bc7ec798504851a9cef7e38c11beb3.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '13,328'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 75000, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498260762,8-Cylinder,JTJHY7AX9H4233232,Parchment,Automatic,13328.0,75000,5.627250900360144
362,362,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/797f10383651481182ed480b7b9b26bd.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '13,867'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 75000, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=493634642,8-Cylinder,JTJHY7AX2H4243391,Black,Automatic,13867.0,75000,5.408523833561693
363,363,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/deb5fbc07a9f430a8b0255d496d89f20.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '32,857'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 74991, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500190848,8-Cylinder,JTJHY7AX0H4237248,,Automatic,32857.0,74991,2.282344705846547
364,364,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/e0253a09e583435987c8b35bafa566b1.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '16,125'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 74988, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499707159,8-Cylinder,JTJHY7AX0G4216771,Parchment,Automatic,16125.0,74988,4.650418604651163
365,365,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/a466a9887dee43e6bc1e1619e3c69f18.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '20,411'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 74966, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=494073590,8-Cylinder,JTJHY7AX1H4233533,Parchment,Automatic,20411.0,74966,3.6728234775366224
366,366,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/73625e0e3c7849ab8f82c6798eb826cf.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '27,159'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 74877, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498641265,8-Cylinder,JTJHY7AX7H4236467,Parchment,Automatic,27159.0,74877,2.7569866342648846
367,367,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/0c321632ee704beda968f0e23b665618.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '23,020'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 74276, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=495701223,8-Cylinder,JTJHY7AX3H4222386,Black,Automatic,23020.0,74276,3.226585577758471
368,368,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/de255d90d9764bc396cd5e0dde7816ae.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '23,760'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 74000, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501813890,8-Cylinder,JTJHY7AX2H4228969,Cabernet,Automatic,23760.0,74000,3.1144781144781146
369,369,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/e21a1009af2948d2b5b6165bafa67dd7.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '39,223'}",LX 570,Certified 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73995, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501422576,8-Cylinder,JTJHY7AX0H4228727,Cabernet,Automatic,39223.0,73995,1.8865206638961833
370,370,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/b17eee724288418694ec70ecb8a17dfc.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '25,349'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73991, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500842550,8-Cylinder,JTJHY7AX7G4201376,Black,Automatic,25349.0,73991,2.918892263994635
371,371,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/1f52dac56b9940699553b962b2de6a30.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '15,649'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73988, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499141897,8-Cylinder,JTJHY7AX4H4247491,Lr32 Cabernet,Automatic,15649.0,73988,4.7279698383283275
372,372,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/e3da7ed8597f45bea81f8fdfa7eb442b.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '25,840'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73988, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498476731,8-Cylinder,JTJHY7AX4H4227435,Tan,Automatic,25840.0,73988,2.863312693498452
373,373,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/7c811c54460e4b2cbaa3f85a8ff9b1ed.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '27,983'}",LX 570,Used 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73987, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501545824,8-Cylinder,JTJHY7AX1G4217038,,Automatic,27983.0,73987,2.6439981417289067
374,374,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/d60df94fcbab47cbb67856d701b89e2b.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '31,750'}",LX 570,Certified 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73943, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498206671,8-Cylinder,JTJHY7AX4H4226303,Parch,Automatic,31750.0,73943,2.3289133858267714
375,375,http://schema.org/,Car,['Sport Utility'],Lexus,,4 wheel drive - rear,https://images.autotrader.com/hn/c/2aeb99f63cf04c7c8b5370e9e7254809.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '21,590'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73888, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497984644,8-Cylinder,JTJHY7AX5H4242087,,Automatic,21590.0,73888,3.422325150532654
376,376,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/30aab38856ab46bea6ff30b83134fe93.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '29,308'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73487, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499843864,8-Cylinder,JTJHY7AX6G4186935,Parchment,Automatic,29308.0,73487,2.507404121741504
377,377,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/04bce99beb244e618b650581caf4483f.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '22,370'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73400, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501219549,8-Cylinder,JTJHY7AXXG4189563,Black,Automatic,22370.0,73400,3.2811801519892714
378,378,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/234b24ecf3d5414c913e9883c814332b.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '18,576'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 73224, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=495874739,8-Cylinder,JTJHY7AX1G4212423,Black,Automatic,18576.0,73224,3.941860465116279
379,379,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/0199b93201584c829c7a8598902c2fc4.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '11,099'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72999, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500719087,8-Cylinder,JTJHY7AX1H4241728,Black,Automatic,11099.0,72999,6.577079016127579
380,380,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/684870b0d8b546f38f6993b5d8b83c3c.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '23,485'}",LX 570,Used 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72999, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=502088454,8-Cylinder,JTJHY7AX6G4196459,Black,Automatic,23485.0,72999,3.1083244624228232
381,381,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/b76b339dbb3244c192725271ca5fe690.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '18,406'}",LX 570,Used 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72999, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498082016,8-Cylinder,JTJHY7AX7G4212071,Black,Automatic,18406.0,72999,3.9660436814082365
382,382,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/e7b6d455bd214d4a83dffb6d9ac41741.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '21,019'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72998, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499635815,8-Cylinder,JTJHY7AX5H4234152,Black,Automatic,21019.0,72998,3.4729530424853703
383,383,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/6ec0b9b9aa884538b3d2ba68d759ac7a.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '32,598'}",LX 570,Certified 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72977, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498320853,8-Cylinder,JTJHY7AX9H4234560,Cabernet,Automatic,32598.0,72977,2.238695625498497
384,384,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/afd2c19e202949b7b39f4d3323a59c98.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '38,364'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72950, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500005978,8-Cylinder,JTJHY7AXXG4196285,Black,Automatic,38364.0,72950,1.9015222604525075
385,385,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/edfa79275ed84be08129855f55c9a94c.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '27,577'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72927, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497971356,8-Cylinder,JTJHY7AX3G4218949,Black,Automatic,27577.0,72927,2.6444863473184177
386,386,http://schema.org/,Car,['Sport Utility'],Lexus,Beige,4 wheel drive - rear,https://images.autotrader.com/hn/c/0fca91e9cf234d2abc12f27d96c27ced.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '32,838'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72900, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497773430,8-Cylinder,JTJHY7AX4G4189851,Parchment,Automatic,32838.0,72900,2.219989037091175
387,387,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/83216cadc68e440fa61d96757a5cbe0d.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '17,438'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72900, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=493268468,8-Cylinder,JTJHY7AX8G4209440,Cabernet,Automatic,17438.0,72900,4.180525289597431
388,388,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '28,192'}",LX 570,Certified 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72723, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496038957,8-Cylinder,JTJHY7AX0H4242059,Black,Automatic,28192.0,72723,2.579561577752554
389,389,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/5303b10d4188427a875d9a60671b13b9.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '29,318'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72500, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=493429313,8-Cylinder,JTJHY7AX5H4231879,Parchment,Automatic,29318.0,72500,2.4728835527662185
390,390,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/7e9c4ff9e35b48ed985a5d77c7c31196.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '29,716'}",LX 570,Used 2017 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72490, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2017,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=486736505,8-Cylinder,JTJHY7AX0H4222569,Black,Automatic,29716.0,72490,2.4394265715439496
391,391,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/c0ff570546774503925f15d22eb8e955.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '23,763'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72473, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=484567608,8-Cylinder,JTJHY7AX8G4201077,Black,Automatic,23763.0,72473,3.0498253587509994
392,392,http://schema.org/,Car,['Sport Utility'],Lexus,Blue,4 wheel drive - rear,https://images.autotrader.com/hn/c/b34e80a88f704afab158b4114e27d062.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '31,700'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72424, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499061447,8-Cylinder,JTJHY7AX9G4194074,Parchment,Automatic,31700.0,72424,2.284668769716088
393,393,http://schema.org/,Car,['Sport Utility'],Lexus,Blue,4 wheel drive - rear,https://images.autotrader.com/hn/c/f9508936e861420187afeb0b0cbab1c8.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '32,347'}",LX 570,Used 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 72289, 'itemCondition': 'http://schema.org/Used', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=482455386,8-Cylinder,JTJHY7AX5G4204843,Parchment,Automatic,32347.0,72289,2.2347976628435404
394,394,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/9bdbde325b614fb49bb478e304f77412.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': '34,793'}",LX 570,Certified 2016 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 71998, 'itemCondition': 'http://schema.org/Certified', 'availability': 'http://schema.org/InStock'}",2016,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501162619,8-Cylinder,JTJHY7AX8G4216887,Cabernet,Automatic,34793.0,71998,2.0693242893685513
